,TimeStamp,SNR,RAT
0,1628032268.216,26.0,LTE
1,1628032268.225,25.9,LTE
2,1628032268.235,27.0,LTE
3,1628032268.245,26.15,LTE
4,1628032268.255,27.25,LTE
5,1628032268.265,26.549999999999997,LTE
6,1628032268.291,25.75,LTE
7,1628032268.311,25.4,LTE
8,1628032268.641,27.05,LTE
9,1628032268.692,26.55,LTE
10,1628032268.702,26.950000000000003,LTE
11,1628032268.712,27.5,LTE
12,1628032268.722,25.1,LTE
13,1628032268.732,25.299999999999997,LTE
14,1628032268.742,26.75,LTE
15,1628032268.752,26.3,LTE
16,1628032268.762,25.549999999999997,LTE
17,1628032268.772,24.6,LTE
18,1628032268.782,25.65,LTE
19,1628032268.792,25.55,LTE
20,1628032268.802,24.15,LTE
21,1628032268.812,24.700000000000003,LTE
22,1628032268.822,25.3,LTE
23,1628032268.832,26.1,LTE
24,1628032268.842,23.7,LTE
25,1628032268.852,23.9,LTE
26,1628032268.871,20.25,LTE
27,1628032268.891,21.0,LTE
28,1628032269.176,21.0,LTE
29,1628032269.185,23.6,LTE
30,1628032269.195,22.55,LTE
31,1628032269.205,22.55,LTE
32,1628032269.215,23.0,LTE
33,1628032269.225,21.8,LTE
34,1628032269.235,22.25,LTE
35,1628032269.245,19.200000000000003,LTE
36,1628032269.255,20.1,LTE
37,1628032269.265,19.85,LTE
38,1628032269.275,19.65,LTE
39,1628032269.285,21.1,LTE
40,1628032269.295,18.95,LTE
41,1628032269.305,20.25,LTE
42,1628032269.315,21.15,LTE
43,1628032269.325,20.700000000000003,LTE
44,1628032269.335,21.4,LTE
45,1628032269.345,22.25,LTE
46,1628032269.355,21.450000000000003,LTE
47,1628032269.365,21.5,LTE
48,1628032269.375,21.549999999999997,LTE
49,1628032269.385,21.8,LTE
50,1628032269.395,20.35,LTE
51,1628032269.405,20.6,LTE
52,1628032269.415,20.0,LTE
53,1628032269.425,20.6,LTE
54,1628032269.435,22.9,LTE
55,1628032269.445,21.15,LTE
56,1628032269.455,19.700000000000003,LTE
57,1628032269.465,20.65,LTE
58,1628032269.475,21.6,LTE
59,1628032269.485,20.1,LTE
60,1628032269.495,19.450000000000003,LTE
61,1628032269.511,20.35,LTE
62,1628032269.531,18.15,LTE
63,1628032269.562,19.55,LTE
64,1628032269.612,18.05,LTE
65,1628032269.622,17.700000000000003,LTE
66,1628032269.632,18.6,LTE
67,1628032269.642,18.6,LTE
68,1628032269.652,18.65,LTE
69,1628032269.662,18.799999999999997,LTE
70,1628032269.672,18.7,LTE
71,1628032269.682,18.049999999999997,LTE
72,1628032269.692,18.95,LTE
73,1628032269.702,19.25,LTE
74,1628032269.712,18.95,LTE
75,1628032269.722,20.15,LTE
76,1628032269.732,21.25,LTE
77,1628032269.742,20.5,LTE
78,1628032269.752,18.45,LTE
79,1628032269.762,18.45,LTE
80,1628032269.772,19.25,LTE
81,1628032269.782,18.6,LTE
82,1628032269.792,19.65,LTE
83,1628032269.802,19.5,LTE
84,1628032269.812,19.45,LTE
85,1628032269.822,18.85,LTE
86,1628032269.832,18.75,LTE
87,1628032269.842,18.35,LTE
88,1628032269.852,18.5,LTE
89,1628032269.862,19.55,LTE
90,1628032269.872,16.5,LTE
91,1628032269.882,16.65,LTE
92,1628032269.892,16.9,LTE
93,1628032269.902,17.65,LTE
94,1628032269.912,17.200000000000003,LTE
95,1628032269.922,17.6,LTE
96,1628032269.932,17.45,LTE
97,1628032269.942,17.95,LTE
98,1628032269.952,18.45,LTE
99,1628032269.962,18.95,LTE
100,1628032269.972,17.1,LTE
101,1628032269.982,18.1,LTE
102,1628032269.992,17.950000000000003,LTE
103,1628032270.002,19.05,LTE
104,1628032270.012,19.1,LTE
105,1628032270.022,17.799999999999997,LTE
106,1628032270.032,18.05,LTE
107,1628032270.042,17.450000000000003,LTE
108,1628032270.052,17.6,LTE
109,1628032270.062,16.7,LTE
110,1628032270.072,15.85,LTE
111,1628032270.082,15.9,LTE
112,1628032270.092,15.2,LTE
113,1628032270.102,17.3,LTE
114,1628032270.112,17.8,LTE
115,1628032270.122,18.5,LTE
116,1628032270.132,18.799999999999997,LTE
117,1628032270.142,18.05,LTE
118,1628032270.152,18.35,LTE
119,1628032270.162,20.0,LTE
120,1628032270.172,19.6,LTE
121,1628032270.182,18.799999999999997,LTE
122,1628032270.192,19.4,LTE
123,1628032270.202,21.15,LTE
124,1628032270.212,21.25,LTE
125,1628032270.222,19.950000000000003,LTE
126,1628032270.232,19.950000000000003,LTE
127,1628032270.242,20.0,LTE
128,1628032270.252,18.9,LTE
129,1628032270.262,17.5,LTE
130,1628032270.272,17.0,LTE
131,1628032270.282,15.25,LTE
132,1628032270.292,14.45,LTE
133,1628032270.302,15.45,LTE
134,1628032270.312,16.3,LTE
135,1628032270.322,17.4,LTE
136,1628032270.332,15.200000000000001,LTE
137,1628032270.342,17.4,LTE
138,1628032270.352,16.6,LTE
139,1628032270.362,16.65,LTE
140,1628032270.372,16.2,LTE
141,1628032270.382,17.45,LTE
142,1628032270.392,18.0,LTE
143,1628032270.402,17.85,LTE
144,1628032270.412,18.5,LTE
145,1628032270.422,17.7,LTE
146,1628032270.432,17.9,LTE
147,1628032270.442,14.5,LTE
148,1628032270.452,14.7,LTE
149,1628032270.462,15.5,LTE
