,TimeStamp,SNR,RAT
0,1631113572.283,4.0,LTE
1,1631113572.293,-2.65,LTE
2,1631113572.303,-1.525,LTE
3,1631113572.313,-1.325,LTE
4,1631113572.323,0.625,LTE
5,1631113572.333,-2.75,LTE
6,1631113572.343,-1.625,LTE
7,1631113572.353,-2.375,LTE
8,1631113572.364,3.25,LTE
9,1631113572.373,-0.12499999999999978,LTE
10,1631113572.383,-0.40000000000000013,LTE
11,1631113572.393,-0.6,LTE
12,1631113572.403,2.275,LTE
13,1631113572.413,-1.0499999999999998,LTE
14,1631113572.423,0.04999999999999993,LTE
15,1631113572.433,0.5,LTE
16,1631113572.443,3.55,LTE
17,1631113572.453,0.04999999999999982,LTE
18,1631113572.463,-1.5250000000000001,LTE
19,1631113572.473,-1.375,LTE
20,1631113572.483,0.625,LTE
21,1631113572.493,-3.2749999999999995,LTE
22,1631113572.503,-3.1750000000000003,LTE
23,1631113572.513,-1.1,LTE
24,1631113572.524,2.0,LTE
25,1631113572.533,-0.6,LTE
26,1631113572.543,-0.725,LTE
27,1631113572.553,-1.025,LTE
28,1631113572.563,1.15,LTE
29,1631113572.573,-2.875,LTE
30,1631113572.583,-3.025,LTE
31,1631113572.593,-2.275,LTE
32,1631113572.603,0.7249999999999999,LTE
33,1631113572.613,-4.125,LTE
34,1631113572.623,-3.125,LTE
35,1631113572.633,-2.775,LTE
36,1631113572.643,2.0,LTE
37,1631113572.653,-1.05,LTE
38,1631113572.663,-0.75,LTE
39,1631113572.673,0.625,LTE
40,1631113572.683,2.8499999999999996,LTE
41,1631113572.694,-1.35,LTE
42,1631113572.703,1.95,LTE
43,1631113572.713,0.025,LTE
44,1631113572.724,1.025,LTE
45,1631113572.733,-1.2,LTE
46,1631113572.743,-1.175,LTE
47,1631113572.753,-1.375,LTE
48,1631113572.763,1.775,LTE
49,1631113572.773,-0.625,LTE
50,1631113572.783,0.07500000000000007,LTE
51,1631113572.793,0.6,LTE
52,1631113572.803,2.4000000000000004,LTE
53,1631113572.813,-1.225,LTE
54,1631113572.823,1.9249999999999998,LTE
55,1631113572.833,2.2750000000000004,LTE
56,1631113572.843,3.5,LTE
57,1631113572.853,1.975,LTE
58,1631113572.863,2.775,LTE
59,1631113572.873,3.8,LTE
60,1631113572.883,4.0,LTE
61,1631113572.893,1.4000000000000001,LTE
62,1631113572.903,3.4000000000000004,LTE
63,1631113572.913,5.1,LTE
64,1631113572.924,6.35,LTE
65,1631113572.933,2.9,LTE
66,1631113572.943,6.15,LTE
67,1631113572.953,4.25,LTE
68,1631113572.963,4.5,LTE
69,1631113572.973,3.7,LTE
70,1631113572.983,2.8,LTE
71,1631113572.993,4.95,LTE
72,1631113573.003,4.95,LTE
73,1631113573.013,5.9,LTE
74,1631113573.023,5.0,LTE
75,1631113573.033,6.5,LTE
76,1631113573.043,6.7,LTE
77,1631113573.053,5.5,LTE
78,1631113573.063,6.050000000000001,LTE
79,1631113573.073,5.2,LTE
80,1631113573.083,7.1499999999999995,LTE
81,1631113573.093,7.1,LTE
82,1631113573.103,7.3500000000000005,LTE
83,1631113573.113,7.25,LTE
84,1631113573.123,7.65,LTE
85,1631113573.133,7.800000000000001,LTE
86,1631113573.143,8.2,LTE
87,1631113573.153,7.7,LTE
88,1631113573.163,6.85,LTE
89,1631113573.173,6.0,LTE
90,1631113573.183,4.15,LTE
91,1631113573.193,6.15,LTE
92,1631113573.203,5.75,LTE
93,1631113573.213,4.65,LTE
94,1631113573.223,5.1,LTE
95,1631113573.233,6.5,LTE
96,1631113573.243,6.05,LTE
97,1631113573.253,7.1,LTE
98,1631113573.263,6.0,LTE
99,1631113573.273,7.25,LTE
100,1631113573.283,8.7,LTE
101,1631113573.293,8.8,LTE
102,1631113573.303,9.2,LTE
103,1631113573.313,10.15,LTE
104,1631113573.324,11.5,LTE
105,1631113573.334,10.5,LTE
106,1631113573.343,11.0,LTE
107,1631113573.353,12.55,LTE
108,1631113573.363,13.35,LTE
109,1631113573.373,13.75,LTE
110,1631113573.383,15.3,LTE
111,1631113573.393,15.7,LTE
112,1631113573.403,15.5,LTE
113,1631113573.413,14.6,LTE
114,1631113573.423,14.950000000000001,LTE
115,1631113573.433,14.95,LTE
116,1631113573.443,15.65,LTE
117,1631113573.453,15.600000000000001,LTE
118,1631113573.463,14.399999999999999,LTE
119,1631113573.473,14.8,LTE
120,1631113573.483,15.35,LTE
121,1631113573.493,14.899999999999999,LTE
122,1631113573.503,13.45,LTE
123,1631113573.513,14.75,LTE
124,1631113573.523,14.25,LTE
125,1631113573.533,15.3,LTE
126,1631113573.543,14.850000000000001,LTE
127,1631113573.553,14.0,LTE
128,1631113573.563,15.0,LTE
129,1631113573.573,14.100000000000001,LTE
130,1631113573.583,15.65,LTE
131,1631113573.593,15.6,LTE
132,1631113573.603,14.950000000000001,LTE
133,1631113573.613,14.65,LTE
134,1631113573.623,15.05,LTE
135,1631113573.633,15.65,LTE
136,1631113573.643,17.299999999999997,LTE
137,1631113573.653,17.549999999999997,LTE
138,1631113573.663,18.65,LTE
139,1631113573.673,17.9,LTE
140,1631113573.683,17.75,LTE
141,1631113573.693,16.9,LTE
142,1631113573.703,17.4,LTE
143,1631113573.713,18.1,LTE
144,1631113573.723,19.6,LTE
145,1631113573.733,18.85,LTE
146,1631113573.743,19.35,LTE
147,1631113573.753,21.35,LTE
148,1631113573.763,22.05,LTE
149,1631113573.773,17.4,LTE
150,1631113573.783,19.95,LTE
151,1631113573.793,20.35,LTE
152,1631113573.803,21.25,LTE
153,1631113573.813,20.25,LTE
154,1631113573.823,17.75,LTE
155,1631113573.833,19.75,LTE
156,1631113573.843,18.6,LTE
157,1631113573.853,17.15,LTE
158,1631113573.863,18.85,LTE
159,1631113573.873,18.95,LTE
160,1631113573.883,19.75,LTE
161,1631113573.893,18.25,LTE
162,1631113573.903,18.3,LTE
163,1631113573.913,15.100000000000001,LTE
164,1631113573.923,17.65,LTE
165,1631113573.933,16.45,LTE
166,1631113573.943,14.9,LTE
167,1631113573.953,16.9,LTE
168,1631113573.963,18.25,LTE
169,1631113573.973,17.75,LTE
