,TimeStamp,SNR,RAT
0,1622201893.928,-2.075,LTE
1,1622201893.937,-1.0,LTE
2,1622201893.947,-2.3249999999999997,LTE
3,1622201893.957,-2.775,LTE
4,1622201893.967,-3.1500000000000004,LTE
5,1622201893.977,-1.6500000000000001,LTE
6,1622201893.987,-2.1999999999999997,LTE
7,1622201894.009,-4.55,LTE
8,1622201894.017,-3.625,LTE
9,1622201894.027,-2.875,LTE
10,1622201894.037,-2.25,LTE
11,1622201894.047,-4.675,LTE
12,1622201894.057,-4.925,LTE
13,1622201894.067,-4.875,LTE
14,1622201894.088,-6.5249999999999995,LTE
15,1622201894.097,-3.275,LTE
16,1622201894.107,-2.9499999999999997,LTE
17,1622201894.117,-3.0749999999999997,LTE
18,1622201894.128,-4.1499999999999995,LTE
19,1622201894.137,-2.5,LTE
20,1622201894.147,-2.875,LTE
21,1622201894.168,-3.325,LTE
22,1622201894.177,-4.05,LTE
23,1622201894.187,-3.4999999999999996,LTE
24,1622201894.197,-2.1999999999999997,LTE
25,1622201894.208,-1.6750000000000003,LTE
26,1622201894.217,-1.025,LTE
27,1622201894.227,-2.7249999999999996,LTE
28,1622201894.248,-2.3,LTE
29,1622201894.257,-3.7499999999999996,LTE
30,1622201894.267,-5.475,LTE
31,1622201894.277,-1.7999999999999998,LTE
32,1622201894.287,-2.15,LTE
33,1622201894.297,0.5,LTE
34,1622201894.307,-4.1000000000000005,LTE
35,1622201894.328,-3.3999999999999995,LTE
36,1622201894.337,-3.75,LTE
37,1622201894.347,-3.2750000000000004,LTE
38,1622201894.357,-3.5250000000000004,LTE
39,1622201894.367,-3.1,LTE
40,1622201894.377,-3.325,LTE
41,1622201894.387,-3.2249999999999996,LTE
42,1622201894.408,-3.95,LTE
43,1622201894.417,-3.6500000000000004,LTE
44,1622201894.427,-5.375,LTE
45,1622201894.437,-4.975,LTE
46,1622201894.448,-5.8999999999999995,LTE
47,1622201894.457,-5.4750000000000005,LTE
48,1622201894.467,-4.625,LTE
49,1622201894.488,-3.675,LTE
50,1622201894.497,-4.05,LTE
51,1622201894.507,-4.2749999999999995,LTE
52,1622201894.517,-3.05,LTE
53,1622201894.527,-4.8999999999999995,LTE
54,1622201894.537,-2.0,LTE
55,1622201894.547,-3.875,LTE
56,1622201894.568,-3.05,LTE
57,1622201894.577,-2.9000000000000004,LTE
58,1622201894.587,-2.625,LTE
59,1622201894.597,-2.775,LTE
60,1622201894.608,-2.65,LTE
61,1622201894.617,-3.175,LTE
62,1622201894.627,-2.75,LTE
63,1622201894.649,-1.625,LTE
64,1622201894.657,-2.9,LTE
65,1622201894.667,-3.95,LTE
66,1622201894.677,-3.5250000000000004,LTE
67,1622201894.687,-5.775,LTE
68,1622201894.697,-3.15,LTE
69,1622201894.707,0.575,LTE
70,1622201894.728,-4.075,LTE
71,1622201894.737,-3.125,LTE
72,1622201894.747,-4.675,LTE
73,1622201894.757,-2.4250000000000003,LTE
74,1622201894.767,-3.9000000000000004,LTE
75,1622201894.777,-4.674999999999999,LTE
76,1622201894.787,-5.0,LTE
77,1622201894.808,-3.5,LTE
78,1622201894.817,-4.175000000000001,LTE
79,1622201894.827,-7.475,LTE
80,1622201894.837,-5.175000000000001,LTE
81,1622201894.847,-3.025,LTE
82,1622201894.857,-3.775,LTE
83,1622201894.867,-3.1250000000000004,LTE
84,1622201894.888,-3.5,LTE
85,1622201894.897,-2.5,LTE
86,1622201894.907,-5.2250000000000005,LTE
87,1622201894.917,-3.125,LTE
88,1622201894.927,-3.4749999999999996,LTE
89,1622201894.937,-2.125,LTE
90,1622201894.947,-3.625000000000001,LTE
91,1622201894.968,-2.4000000000000004,LTE
92,1622201894.977,-2.025,LTE
93,1622201894.987,-5.35,LTE
94,1622201894.997,-0.2,LTE
95,1622201895.007,-4.175,LTE
96,1622201895.017,-3.375,LTE
97,1622201895.027,-3.5,LTE
98,1622201895.048,-2.7,LTE
99,1622201895.057,-2.0250000000000004,LTE
100,1622201895.067,-4.125,LTE
101,1622201895.077,-3.775,LTE
102,1622201895.087,-5.8500000000000005,LTE
103,1622201895.097,-6.65,LTE
104,1622201895.107,-4.8,LTE
105,1622201895.128,-5.45,LTE
106,1622201895.137,-5.799999999999999,LTE
107,1622201895.147,-3.175,LTE
108,1622201895.157,-4.6,LTE
109,1622201895.167,-6.725,LTE
110,1622201895.177,-5.7,LTE
111,1622201895.187,-5.275,LTE
112,1622201895.208,-4.55,LTE
113,1622201895.217,-5.15,LTE
114,1622201895.227,-3.6750000000000003,LTE
115,1622201895.237,-4.425000000000001,LTE
116,1622201895.247,-4.9750000000000005,LTE
117,1622201895.257,-4.425,LTE
118,1622201895.267,-3.2750000000000004,LTE
119,1622201895.289,-2.4250000000000003,LTE
120,1622201895.297,-3.4,LTE
121,1622201895.307,-4.15,LTE
122,1622201895.317,-3.05,LTE
123,1622201895.327,-3.225,LTE
124,1622201895.337,-2.725,LTE
125,1622201895.347,-2.4,LTE
126,1622201895.368,1.0250000000000001,LTE
127,1622201895.377,0.9500000000000001,LTE
128,1622201895.387,-1.8249999999999997,LTE
129,1622201895.397,-2.7,LTE
130,1622201895.408,-2.0249999999999995,LTE
131,1622201895.417,-1.35,LTE
