,TimeStamp,SNR,RAT
0,1622201427.332,-7.75,LTE
1,1622201428.612,-13.100000000000001,LTE
2,1622201429.891,-14.8,LTE
3,1622201431.171,-10.899999999999999,LTE
4,1622201432.451,-13.1,LTE
5,1622201433.342,-1.5,LTE
6,1622201433.368,-1.4000000000000001,LTE
7,1622201433.379,-0.30000000000000004,LTE
8,1622201433.388,2.7249999999999996,LTE
9,1622201433.399,1.575,LTE
10,1622201433.418,-0.4,LTE
11,1622201433.428,-2.225,LTE
12,1622201433.438,-2.7,LTE
13,1622201433.448,-3.4,LTE
14,1622201433.459,-2.45,LTE
15,1622201433.488,-2.1,LTE
16,1622201433.498,-2.375,LTE
17,1622201433.508,-2.375,LTE
18,1622201433.518,0.09999999999999998,LTE
19,1622201433.528,0.07499999999999998,LTE
20,1622201433.538,0.35000000000000003,LTE
21,1622201433.548,-1.4249999999999998,LTE
22,1622201433.558,-0.325,LTE
23,1622201433.568,-0.45,LTE
24,1622201433.579,-0.12500000000000006,LTE
25,1622201433.588,-1.1749999999999998,LTE
26,1622201433.598,-0.04999999999999999,LTE
27,1622201433.608,-0.55,LTE
28,1622201433.618,-0.95,LTE
29,1622201433.628,0.825,LTE
30,1622201433.638,1.0,LTE
31,1622201433.668,1.125,LTE
32,1622201433.678,0.07499999999999996,LTE
33,1622201433.688,1.525,LTE
34,1622201433.698,2.45,LTE
35,1622201433.708,1.8249999999999997,LTE
36,1622201433.718,1.9500000000000002,LTE
37,1622201433.728,1.275,LTE
38,1622201433.738,2.15,LTE
39,1622201433.748,0.75,LTE
40,1622201433.758,0.9750000000000001,LTE
41,1622201433.768,0.75,LTE
42,1622201433.779,0.375,LTE
43,1622201433.788,0.44999999999999996,LTE
44,1622201433.798,0.37500000000000006,LTE
45,1622201433.808,1.5250000000000001,LTE
46,1622201433.818,2.925,LTE
47,1622201433.848,4.275,LTE
48,1622201433.858,3.9749999999999996,LTE
49,1622201433.868,4.575,LTE
50,1622201433.878,3.8499999999999996,LTE
51,1622201433.888,3.6,LTE
52,1622201433.898,2.975,LTE
53,1622201433.908,2.575,LTE
54,1622201433.918,2.95,LTE
55,1622201433.928,1.475,LTE
56,1622201433.938,2.225,LTE
57,1622201433.948,1.5499999999999998,LTE
58,1622201433.958,3.2250000000000005,LTE
59,1622201433.968,1.45,LTE
60,1622201433.978,1.675,LTE
61,1622201433.988,1.05,LTE
62,1622201433.998,1.925,LTE
63,1622201434.028,1.625,LTE
64,1622201434.038,2.925,LTE
65,1622201434.048,3.2499999999999996,LTE
66,1622201434.058,2.8499999999999996,LTE
67,1622201434.068,1.475,LTE
68,1622201434.078,2.6499999999999995,LTE
69,1622201434.095,1.425,LTE
70,1622201434.104,1.0,LTE
71,1622201434.114,-0.09999999999999998,LTE
72,1622201434.124,0.65,LTE
73,1622201434.135,-1.7750000000000001,LTE
74,1622201434.144,-6.525,LTE
75,1622201434.154,-5.475,LTE
76,1622201434.176,1.3,LTE
77,1622201434.199,1.3,LTE
78,1622201434.209,-0.45000000000000007,LTE
79,1622201434.219,-0.15000000000000008,LTE
80,1622201434.229,-0.825,LTE
81,1622201434.256,0.2250000000000001,LTE
82,1622201434.264,-0.8500000000000001,LTE
83,1622201434.274,-1.1500000000000001,LTE
84,1622201434.284,-0.6000000000000001,LTE
85,1622201434.295,-0.8,LTE
86,1622201434.304,-1.3,LTE
87,1622201434.314,-1.6249999999999998,LTE
88,1622201434.336,-0.375,LTE
89,1622201434.344,-1.8499999999999999,LTE
90,1622201434.354,-2.4250000000000003,LTE
91,1622201434.379,-0.30000000000000004,LTE
92,1622201434.389,-0.5249999999999999,LTE
93,1622201434.416,-0.3750000000000001,LTE
94,1622201434.424,-1.375,LTE
95,1622201434.434,-0.75,LTE
96,1622201434.444,-1.775,LTE
97,1622201434.455,-2.6,LTE
98,1622201434.464,-1.025,LTE
99,1622201434.474,-1.7500000000000002,LTE
100,1622201434.496,-3.6500000000000004,LTE
101,1622201434.504,-3.3000000000000003,LTE
102,1622201434.514,-2.825,LTE
103,1622201434.524,-3.925,LTE
104,1622201434.535,-3.9749999999999996,LTE
105,1622201434.544,-3.925,LTE
106,1622201434.554,-3.375,LTE
107,1622201434.593,-2.925,LTE
108,1622201434.603,-3.65,LTE
109,1622201434.613,-4.375,LTE
110,1622201434.623,-2.75,LTE
111,1622201434.634,-2.0000000000000004,LTE
112,1622201434.656,-3.55,LTE
113,1622201434.665,-3.125,LTE
114,1622201434.674,-1.65,LTE
115,1622201434.684,-2.85,LTE
116,1622201434.695,-3.8249999999999997,LTE
117,1622201434.704,-5.1000000000000005,LTE
118,1622201434.714,-4.375,LTE
119,1622201434.736,-6.325,LTE
120,1622201434.744,-5.475,LTE
121,1622201434.772,-6.225,LTE
