,TimeStamp,SNR,RAT
0,1631333567.317,24.15,LTE
1,1631333567.327,23.1,LTE
2,1631333567.337,23.75,LTE
3,1631333567.347,23.35,LTE
4,1631333567.357,23.35,LTE
5,1631333567.367,23.4,LTE
6,1631333567.378,23.65,LTE
7,1631333567.387,24.6,LTE
8,1631333567.397,23.9,LTE
9,1631333567.407,24.1,LTE
10,1631333567.417,23.65,LTE
11,1631333567.427,23.049999999999997,LTE
12,1631333567.437,20.55,LTE
13,1631333567.447,21.9,LTE
14,1631333567.457,21.85,LTE
15,1631333567.467,22.549999999999997,LTE
16,1631333567.477,21.95,LTE
17,1631333567.487,22.05,LTE
18,1631333567.497,22.799999999999997,LTE
19,1631333567.507,23.950000000000003,LTE
20,1631333567.517,23.450000000000003,LTE
21,1631333567.527,22.799999999999997,LTE
22,1631333567.537,23.299999999999997,LTE
23,1631333567.547,24.15,LTE
24,1631333567.557,24.2,LTE
25,1631333567.567,23.35,LTE
26,1631333567.578,24.1,LTE
27,1631333567.587,25.25,LTE
28,1631333567.597,24.45,LTE
29,1631333567.607,24.85,LTE
30,1631333567.617,25.55,LTE
31,1631333567.627,26.549999999999997,LTE
32,1631333567.637,25.299999999999997,LTE
33,1631333567.647,25.5,LTE
34,1631333567.657,26.75,LTE
35,1631333567.667,27.700000000000003,LTE
36,1631333567.677,27.5,LTE
37,1631333567.687,26.7,LTE
38,1631333567.697,26.6,LTE
39,1631333567.707,27.450000000000003,LTE
40,1631333567.717,25.299999999999997,LTE
41,1631333567.727,26.200000000000003,LTE
42,1631333567.737,24.85,LTE
43,1631333567.747,25.3,LTE
44,1631333567.757,24.25,LTE
45,1631333567.767,23.1,LTE
46,1631333567.778,23.55,LTE
47,1631333567.787,23.7,LTE
48,1631333567.797,23.35,LTE
49,1631333567.807,24.549999999999997,LTE
50,1631333567.817,22.450000000000003,LTE
51,1631333567.827,24.299999999999997,LTE
52,1631333567.837,24.95,LTE
53,1631333567.847,24.75,LTE
54,1631333567.857,24.25,LTE
55,1631333567.867,26.15,LTE
56,1631333567.877,24.450000000000003,LTE
57,1631333567.887,24.65,LTE
58,1631333567.897,26.450000000000003,LTE
59,1631333567.907,26.3,LTE
60,1631333567.917,25.9,LTE
61,1631333567.927,25.4,LTE
62,1631333567.937,26.25,LTE
63,1631333567.947,25.4,LTE
64,1631333567.957,25.450000000000003,LTE
65,1631333567.967,24.95,LTE
66,1631333567.979,25.05,LTE
67,1631333567.987,24.75,LTE
68,1631333567.997,24.65,LTE
69,1631333568.007,25.65,LTE
70,1631333568.017,25.2,LTE
71,1631333568.027,25.950000000000003,LTE
72,1631333568.037,24.9,LTE
73,1631333568.047,24.950000000000003,LTE
74,1631333568.057,25.4,LTE
75,1631333568.067,25.75,LTE
76,1631333568.077,25.15,LTE
77,1631333568.087,24.6,LTE
78,1631333568.097,25.4,LTE
79,1631333568.107,25.45,LTE
80,1631333568.117,24.65,LTE
81,1631333568.127,24.3,LTE
82,1631333568.137,25.5,LTE
83,1631333568.147,26.200000000000003,LTE
84,1631333568.157,25.9,LTE
85,1631333568.167,25.55,LTE
86,1631333568.178,25.95,LTE
87,1631333568.187,25.85,LTE
88,1631333568.197,25.4,LTE
89,1631333568.207,26.3,LTE
90,1631333568.217,25.35,LTE
91,1631333568.227,26.25,LTE
92,1631333568.237,26.700000000000003,LTE
93,1631333568.247,26.3,LTE
94,1631333568.257,25.95,LTE
95,1631333568.267,26.55,LTE
96,1631333568.277,27.45,LTE
97,1631333568.287,26.5,LTE
98,1631333568.297,27.3,LTE
99,1631333568.307,25.85,LTE
100,1631333568.317,25.85,LTE
101,1631333568.327,25.8,LTE
102,1631333568.337,24.450000000000003,LTE
103,1631333568.347,26.6,LTE
104,1631333568.357,25.6,LTE
105,1631333568.367,26.3,LTE
106,1631333568.378,26.35,LTE
107,1631333568.387,26.1,LTE
108,1631333568.397,25.200000000000003,LTE
109,1631333568.407,25.35,LTE
110,1631333568.417,25.35,LTE
111,1631333568.427,25.549999999999997,LTE
112,1631333568.437,24.85,LTE
113,1631333568.447,24.5,LTE
114,1631333568.457,25.05,LTE
115,1631333568.467,24.8,LTE
116,1631333568.477,25.299999999999997,LTE
117,1631333568.487,26.35,LTE
118,1631333568.497,26.0,LTE
119,1631333568.507,26.65,LTE
120,1631333568.517,26.2,LTE
121,1631333568.527,26.700000000000003,LTE
122,1631333568.537,26.5,LTE
123,1631333568.547,26.45,LTE
124,1631333568.557,26.5,LTE
125,1631333568.567,26.65,LTE
126,1631333568.578,26.4,LTE
127,1631333568.587,26.4,LTE
128,1631333568.597,26.15,LTE
129,1631333568.607,25.4,LTE
130,1631333568.617,24.9,LTE
131,1631333568.627,25.35,LTE
132,1631333568.637,25.55,LTE
133,1631333568.647,25.35,LTE
134,1631333568.657,25.0,LTE
135,1631333568.667,25.200000000000003,LTE
136,1631333568.677,25.299999999999997,LTE
137,1631333568.687,25.4,LTE
138,1631333568.697,25.25,LTE
139,1631333568.707,25.6,LTE
140,1631333568.717,24.299999999999997,LTE
141,1631333568.727,22.1,LTE
142,1631333568.737,21.65,LTE
143,1631333568.747,21.8,LTE
144,1631333568.757,21.1,LTE
145,1631333568.767,21.8,LTE
146,1631333568.779,21.65,LTE
147,1631333568.787,21.85,LTE
148,1631333568.797,19.9,LTE
149,1631333568.807,18.75,LTE
150,1631333568.817,19.45,LTE
151,1631333568.827,21.05,LTE
152,1631333568.837,20.7,LTE
153,1631333568.847,20.45,LTE
154,1631333568.857,21.05,LTE
155,1631333568.867,23.1,LTE
156,1631333568.877,23.1,LTE
157,1631333568.887,24.1,LTE
158,1631333568.897,23.6,LTE
159,1631333568.907,23.5,LTE
160,1631333568.917,22.4,LTE
161,1631333568.927,24.15,LTE
162,1631333568.937,24.6,LTE
163,1631333568.947,24.1,LTE
164,1631333568.957,24.1,LTE
165,1631333568.967,24.25,LTE
166,1631333568.978,24.9,LTE
167,1631333568.987,25.0,LTE
168,1631333568.997,25.299999999999997,LTE
169,1631333569.007,24.700000000000003,LTE
170,1631333569.017,24.9,LTE
171,1631333569.027,24.4,LTE
172,1631333569.037,22.55,LTE
173,1631333569.047,22.85,LTE
174,1631333569.057,24.15,LTE
175,1631333569.067,22.75,LTE
176,1631333569.077,24.1,LTE
177,1631333569.087,22.6,LTE
178,1631333569.097,24.2,LTE
179,1631333569.107,25.15,LTE
180,1631333569.117,22.75,LTE
181,1631333569.127,25.25,LTE
182,1631333569.137,23.65,LTE
183,1631333569.147,22.8,LTE
184,1631333569.157,23.299999999999997,LTE
185,1631333569.167,24.3,LTE
186,1631333569.178,24.0,LTE
187,1631333569.187,23.35,LTE
188,1631333569.197,25.0,LTE
189,1631333569.207,25.35,LTE
190,1631333569.217,23.8,LTE
191,1631333569.227,23.25,LTE
192,1631333569.237,22.45,LTE
193,1631333569.247,26.049999999999997,LTE
194,1631333569.257,22.85,LTE
195,1631333569.267,24.2,LTE
196,1631333569.277,23.25,LTE
197,1631333569.287,25.35,LTE
198,1631333569.297,23.85,LTE
199,1631333569.307,24.2,LTE
200,1631333569.317,24.049999999999997,LTE
201,1631333569.327,25.15,LTE
202,1631333569.337,23.95,LTE
203,1631333569.347,23.65,LTE
204,1631333569.357,23.8,LTE
205,1631333569.367,22.55,LTE
206,1631333569.378,23.6,LTE
207,1631333569.387,23.45,LTE
208,1631333569.397,23.25,LTE
209,1631333569.407,24.1,LTE
210,1631333569.417,22.95,LTE
211,1631333569.427,23.65,LTE
212,1631333569.437,22.3,LTE
213,1631333569.447,23.75,LTE
214,1631333569.458,23.15,LTE
215,1631333569.467,22.9,LTE
216,1631333569.477,21.950000000000003,LTE
217,1631333569.487,22.55,LTE
218,1631333569.497,21.7,LTE
219,1631333569.507,22.25,LTE
220,1631333569.517,23.8,LTE
221,1631333569.527,22.55,LTE
222,1631333569.537,22.95,LTE
223,1631333569.547,22.75,LTE
224,1631333569.557,22.549999999999997,LTE
225,1631333569.567,22.549999999999997,LTE
226,1631333569.579,22.299999999999997,LTE
227,1631333569.587,22.35,LTE
228,1631333569.597,22.05,LTE
229,1631333569.607,22.8,LTE
230,1631333569.617,22.6,LTE
231,1631333569.627,23.6,LTE
232,1631333569.637,22.6,LTE
233,1631333569.647,23.7,LTE
234,1631333569.658,23.450000000000003,LTE
235,1631333569.667,22.6,LTE
236,1631333569.677,22.6,LTE
237,1631333569.687,23.700000000000003,LTE
238,1631333569.697,22.1,LTE
239,1631333569.706,23.05,LTE
240,1631333569.717,23.65,LTE
241,1631333569.727,23.65,LTE
242,1631333569.737,23.1,LTE
243,1631333569.747,22.85,LTE
244,1631333569.757,23.1,LTE
245,1631333569.767,23.4,LTE
246,1631333569.778,23.9,LTE
247,1631333569.787,23.55,LTE
248,1631333569.797,23.75,LTE
249,1631333569.807,23.8,LTE
250,1631333569.817,22.95,LTE
251,1631333569.827,23.15,LTE
252,1631333569.837,22.85,LTE
253,1631333569.847,24.2,LTE
254,1631333569.858,23.75,LTE
255,1631333569.867,23.85,LTE
256,1631333569.877,23.55,LTE
257,1631333569.887,23.6,LTE
258,1631333569.897,22.65,LTE
259,1631333569.907,23.15,LTE
260,1631333569.917,23.6,LTE
261,1631333569.927,23.0,LTE
262,1631333569.937,23.25,LTE
263,1631333569.947,23.8,LTE
264,1631333569.957,23.299999999999997,LTE
265,1631333569.967,23.0,LTE
266,1631333569.978,23.450000000000003,LTE
267,1631333569.987,22.950000000000003,LTE
268,1631333569.997,22.85,LTE
269,1631333570.007,23.35,LTE
270,1631333570.017,22.299999999999997,LTE
271,1631333570.027,22.0,LTE
272,1631333570.037,22.25,LTE
273,1631333570.047,22.549999999999997,LTE
274,1631333570.058,22.75,LTE
275,1631333570.067,22.4,LTE
276,1631333570.077,22.9,LTE
277,1631333570.087,22.7,LTE
278,1631333570.097,23.15,LTE
279,1631333570.107,22.65,LTE
280,1631333570.117,22.799999999999997,LTE
281,1631333570.127,22.799999999999997,LTE
282,1631333570.137,22.3,LTE
283,1631333570.147,22.15,LTE
284,1631333570.157,23.0,LTE
285,1631333570.167,22.7,LTE
286,1631333570.178,22.049999999999997,LTE
287,1631333570.187,23.15,LTE
288,1631333570.197,22.25,LTE
289,1631333570.207,22.65,LTE
290,1631333570.218,21.35,LTE
291,1631333570.227,22.35,LTE
292,1631333570.237,21.75,LTE
293,1631333570.247,21.6,LTE
294,1631333570.258,22.299999999999997,LTE
295,1631333570.267,22.85,LTE
296,1631333570.277,22.799999999999997,LTE
297,1631333570.287,22.5,LTE
298,1631333570.347,22.049999999999997,LTE
299,1631333570.357,21.55,LTE
300,1631333570.367,21.7,LTE
301,1631333570.378,21.65,LTE
302,1631333570.387,21.85,LTE
303,1631333570.397,22.35,LTE
304,1631333570.407,22.5,LTE
305,1631333570.418,22.549999999999997,LTE
306,1631333570.427,22.049999999999997,LTE
307,1631333570.437,21.6,LTE
308,1631333570.447,22.65,LTE
309,1631333570.458,23.15,LTE
310,1631333570.467,22.3,LTE
311,1631333570.477,22.5,LTE
312,1631333570.487,22.15,LTE
313,1631333570.498,22.15,LTE
314,1631333570.507,21.25,LTE
315,1631333570.517,22.05,LTE
316,1631333570.527,21.450000000000003,LTE
317,1631333570.538,21.2,LTE
318,1631333570.547,20.450000000000003,LTE
319,1631333570.557,20.5,LTE
320,1631333570.567,20.75,LTE
321,1631333570.579,20.950000000000003,LTE
322,1631333570.587,20.35,LTE
323,1631333570.597,20.7,LTE
324,1631333570.607,20.4,LTE
325,1631333570.617,20.1,LTE
326,1631333570.627,20.25,LTE
327,1631333570.637,20.2,LTE
328,1631333570.647,19.950000000000003,LTE
329,1631333570.657,20.15,LTE
330,1631333570.667,19.7,LTE
331,1631333570.677,20.4,LTE
332,1631333570.687,20.15,LTE
333,1631333570.697,19.75,LTE
334,1631333570.707,19.6,LTE
335,1631333570.717,20.35,LTE
336,1631333570.727,19.6,LTE
337,1631333570.738,20.15,LTE
338,1631333570.747,20.35,LTE
339,1631333570.757,19.85,LTE
340,1631333570.767,20.700000000000003,LTE
341,1631333570.778,21.6,LTE
342,1631333570.787,21.25,LTE
343,1631333570.797,21.3,LTE
344,1631333570.807,21.5,LTE
345,1631333570.818,20.75,LTE
346,1631333570.827,20.65,LTE
347,1631333570.837,20.7,LTE
348,1631333570.847,20.75,LTE
349,1631333570.857,21.3,LTE
350,1631333570.867,21.950000000000003,LTE
351,1631333570.877,21.0,LTE
352,1631333570.887,21.85,LTE
353,1631333570.897,21.6,LTE
354,1631333570.907,21.35,LTE
355,1631333570.917,20.7,LTE
356,1631333570.927,21.05,LTE
357,1631333570.938,21.35,LTE
358,1631333570.947,21.15,LTE
359,1631333570.957,21.6,LTE
360,1631333570.967,21.450000000000003,LTE
361,1631333570.979,20.85,LTE
362,1631333570.987,20.55,LTE
363,1631333570.997,20.85,LTE
364,1631333571.007,19.95,LTE
365,1631333571.018,20.2,LTE
366,1631333571.027,21.05,LTE
367,1631333571.037,21.25,LTE
368,1631333571.047,20.950000000000003,LTE
369,1631333571.057,20.7,LTE
370,1631333571.067,20.45,LTE
371,1631333571.077,20.7,LTE
372,1631333571.087,20.3,LTE
373,1631333571.097,20.65,LTE
374,1631333571.107,19.049999999999997,LTE
375,1631333571.117,19.25,LTE
376,1631333571.127,20.9,LTE
377,1631333571.137,20.5,LTE
378,1631333571.147,19.85,LTE
379,1631333571.157,20.55,LTE
380,1631333571.167,21.0,LTE
381,1631333571.178,20.55,LTE
382,1631333571.187,20.2,LTE
383,1631333571.198,20.4,LTE
384,1631333571.207,20.35,LTE
385,1631333571.218,20.75,LTE
386,1631333571.227,20.7,LTE
387,1631333571.237,21.3,LTE
388,1631333571.247,20.799999999999997,LTE
389,1631333571.257,20.05,LTE
390,1631333571.267,20.5,LTE
391,1631333571.277,21.299999999999997,LTE
392,1631333571.287,20.95,LTE
393,1631333571.298,20.65,LTE
394,1631333571.307,20.799999999999997,LTE
395,1631333571.317,20.4,LTE
396,1631333571.327,20.75,LTE
397,1631333571.337,18.95,LTE
398,1631333571.347,20.95,LTE
399,1631333571.357,20.049999999999997,LTE
400,1631333571.367,20.25,LTE
401,1631333571.379,18.4,LTE
402,1631333571.387,18.9,LTE
403,1631333571.398,18.65,LTE
404,1631333571.407,20.15,LTE
405,1631333571.417,19.85,LTE
406,1631333571.427,19.799999999999997,LTE
407,1631333571.437,19.7,LTE
408,1631333571.447,20.1,LTE
409,1631333571.458,20.25,LTE
410,1631333571.467,20.15,LTE
411,1631333571.477,20.5,LTE
412,1631333571.487,19.85,LTE
413,1631333571.498,20.65,LTE
414,1631333571.507,19.85,LTE
415,1631333571.517,19.35,LTE
416,1631333571.527,19.75,LTE
417,1631333571.538,20.5,LTE
418,1631333571.547,19.8,LTE
419,1631333571.557,18.8,LTE
420,1631333571.567,19.8,LTE
421,1631333571.578,18.7,LTE
422,1631333571.588,19.95,LTE
423,1631333571.597,20.65,LTE
424,1631333571.607,20.799999999999997,LTE
425,1631333571.618,20.7,LTE
426,1631333571.627,20.5,LTE
427,1631333571.637,20.2,LTE
428,1631333571.647,20.9,LTE
429,1631333571.657,20.85,LTE
430,1631333571.667,21.05,LTE
431,1631333571.677,19.55,LTE
432,1631333571.687,20.7,LTE
433,1631333571.698,19.950000000000003,LTE
434,1631333571.707,20.1,LTE
435,1631333571.717,20.0,LTE
436,1631333571.727,19.25,LTE
437,1631333571.737,20.25,LTE
438,1631333571.747,20.0,LTE
439,1631333571.757,19.7,LTE
440,1631333571.767,20.4,LTE
441,1631333571.778,20.1,LTE
442,1631333571.787,20.7,LTE
443,1631333571.797,19.2,LTE
444,1631333571.807,19.7,LTE
445,1631333571.817,20.6,LTE
446,1631333571.827,20.5,LTE
447,1631333571.837,20.299999999999997,LTE
448,1631333571.847,20.4,LTE
449,1631333571.857,19.9,LTE
450,1631333571.867,20.65,LTE
451,1631333571.877,19.3,LTE
452,1631333571.887,20.5,LTE
453,1631333571.897,21.299999999999997,LTE
454,1631333571.907,20.4,LTE
455,1631333571.917,20.35,LTE
456,1631333571.927,20.6,LTE
457,1631333571.937,20.950000000000003,LTE
458,1631333571.947,21.1,LTE
459,1631333571.957,20.25,LTE
460,1631333571.967,20.700000000000003,LTE
461,1631333571.978,20.8,LTE
462,1631333571.987,21.0,LTE
463,1631333571.997,20.950000000000003,LTE
464,1631333572.007,21.25,LTE
465,1631333572.018,20.7,LTE
466,1631333572.027,21.1,LTE
467,1631333572.037,21.15,LTE
468,1631333572.047,22.200000000000003,LTE
469,1631333572.058,21.25,LTE
470,1631333572.067,21.700000000000003,LTE
471,1631333572.077,21.75,LTE
472,1631333572.087,21.799999999999997,LTE
473,1631333572.098,21.85,LTE
474,1631333572.107,21.5,LTE
475,1631333572.117,21.4,LTE
476,1631333572.127,22.15,LTE
477,1631333572.137,21.799999999999997,LTE
478,1631333572.148,22.55,LTE
479,1631333572.157,23.0,LTE
480,1631333572.167,22.45,LTE
481,1631333572.179,23.25,LTE
482,1631333572.187,22.799999999999997,LTE
483,1631333572.198,22.9,LTE
484,1631333572.207,22.65,LTE
485,1631333572.218,22.9,LTE
486,1631333572.227,22.85,LTE
487,1631333572.237,22.6,LTE
488,1631333572.247,22.25,LTE
489,1631333572.257,22.200000000000003,LTE
490,1631333572.267,22.0,LTE
491,1631333572.277,21.5,LTE
492,1631333572.287,21.85,LTE
493,1631333572.298,21.75,LTE
494,1631333572.307,21.95,LTE
495,1631333572.317,21.75,LTE
496,1631333572.327,22.299999999999997,LTE
497,1631333572.338,22.1,LTE
498,1631333572.347,20.549999999999997,LTE
499,1631333572.357,22.05,LTE
500,1631333572.367,21.6,LTE
501,1631333572.378,22.15,LTE
502,1631333572.387,20.25,LTE
503,1631333572.397,22.4,LTE
504,1631333572.407,23.0,LTE
505,1631333572.418,22.450000000000003,LTE
506,1631333572.427,23.0,LTE
507,1631333572.437,23.45,LTE
508,1631333572.447,23.450000000000003,LTE
509,1631333572.458,22.549999999999997,LTE
510,1631333572.467,22.799999999999997,LTE
511,1631333572.477,23.85,LTE
512,1631333572.487,23.35,LTE
513,1631333572.498,22.9,LTE
514,1631333572.507,23.25,LTE
515,1631333572.517,24.15,LTE
516,1631333572.527,23.8,LTE
517,1631333572.538,23.35,LTE
518,1631333572.547,23.5,LTE
519,1631333572.557,23.35,LTE
520,1631333572.567,23.5,LTE
521,1631333572.579,23.75,LTE
522,1631333572.587,24.0,LTE
523,1631333572.597,24.049999999999997,LTE
524,1631333572.607,24.6,LTE
525,1631333572.618,23.85,LTE
526,1631333572.627,24.0,LTE
527,1631333572.637,23.450000000000003,LTE
528,1631333572.647,23.15,LTE
529,1631333572.658,24.3,LTE
530,1631333572.667,23.85,LTE
531,1631333572.677,22.85,LTE
532,1631333572.687,22.55,LTE
533,1631333572.698,22.2,LTE
534,1631333572.707,21.85,LTE
535,1631333572.717,22.2,LTE
536,1631333572.727,22.549999999999997,LTE
537,1631333572.738,22.700000000000003,LTE
538,1631333572.747,22.4,LTE
539,1631333572.757,23.75,LTE
540,1631333572.767,23.450000000000003,LTE
541,1631333572.779,23.55,LTE
542,1631333572.787,23.1,LTE
543,1631333572.797,23.450000000000003,LTE
544,1631333572.807,23.25,LTE
545,1631333572.818,23.25,LTE
546,1631333572.827,23.95,LTE
547,1631333572.837,22.05,LTE
548,1631333572.848,20.5,LTE
549,1631333572.857,19.3,LTE
550,1631333572.867,20.1,LTE
551,1631333572.877,21.25,LTE
552,1631333572.887,21.2,LTE
553,1631333572.898,20.6,LTE
