,TimeStamp,SNR,RAT
0,1631299785.212,10.9,LTE
1,1631299785.222,12.1,LTE
2,1631299785.233,8.6,LTE
3,1631299785.242,9.6,LTE
4,1631299785.252,8.65,LTE
5,1631299785.262,6.7,LTE
6,1631299785.272,9.8,LTE
7,1631299785.282,6.199999999999999,LTE
8,1631299785.292,9.6,LTE
9,1631299785.302,6.5,LTE
10,1631299785.312,7.0,LTE
11,1631299785.322,7.7,LTE
12,1631299785.342,9.35,LTE
13,1631299785.352,10.7,LTE
14,1631299785.362,7.75,LTE
15,1631299785.372,5.25,LTE
16,1631299785.382,6.75,LTE
17,1631299785.392,10.4,LTE
18,1631299785.402,8.3,LTE
19,1631299785.412,7.15,LTE
20,1631299785.422,8.55,LTE
21,1631299785.432,7.15,LTE
22,1631299785.442,9.649999999999999,LTE
23,1631299785.452,7.15,LTE
24,1631299785.462,10.05,LTE
25,1631299785.472,9.5,LTE
26,1631299785.482,8.6,LTE
27,1631299785.493,4.95,LTE
28,1631299785.502,3.75,LTE
29,1631299785.512,7.15,LTE
30,1631299785.522,8.5,LTE
31,1631299785.532,10.5,LTE
32,1631299785.542,9.25,LTE
33,1631299785.552,9.399999999999999,LTE
34,1631299785.562,10.100000000000001,LTE
35,1631299785.572,9.8,LTE
36,1631299785.582,9.55,LTE
37,1631299785.592,7.550000000000001,LTE
38,1631299785.602,6.85,LTE
39,1631299785.612,8.95,LTE
40,1631299785.622,10.75,LTE
41,1631299785.633,9.9,LTE
42,1631299785.642,3.1,LTE
43,1631299785.652,4.449999999999999,LTE
44,1631299785.662,7.1,LTE
45,1631299785.672,7.55,LTE
46,1631299785.682,7.35,LTE
47,1631299785.692,8.65,LTE
48,1631299785.702,7.85,LTE
49,1631299785.712,6.45,LTE
50,1631299785.722,6.25,LTE
51,1631299785.732,6.25,LTE
52,1631299785.742,7.550000000000001,LTE
53,1631299785.752,7.2,LTE
54,1631299785.762,8.25,LTE
55,1631299785.772,7.85,LTE
56,1631299785.782,7.1,LTE
57,1631299785.792,8.3,LTE
58,1631299785.802,6.25,LTE
59,1631299785.812,8.45,LTE
60,1631299785.822,9.8,LTE
61,1631299785.832,7.7,LTE
62,1631299785.842,5.95,LTE
63,1631299785.852,5.15,LTE
64,1631299785.862,7.15,LTE
65,1631299785.873,9.100000000000001,LTE
66,1631299785.882,4.85,LTE
67,1631299785.892,6.65,LTE
68,1631299785.902,7.25,LTE
69,1631299785.912,9.149999999999999,LTE
70,1631299785.922,9.75,LTE
71,1631299785.932,7.45,LTE
72,1631299785.942,6.7,LTE
73,1631299785.952,6.25,LTE
74,1631299785.962,6.85,LTE
75,1631299785.972,8.6,LTE
76,1631299785.982,9.05,LTE
77,1631299785.992,8.15,LTE
78,1631299786.002,8.95,LTE
79,1631299786.012,5.449999999999999,LTE
80,1631299786.022,6.65,LTE
81,1631299786.032,6.4,LTE
82,1631299786.042,8.850000000000001,LTE
83,1631299786.052,7.6,LTE
84,1631299786.062,9.100000000000001,LTE
85,1631299786.072,10.0,LTE
86,1631299786.082,10.65,LTE
87,1631299786.092,9.149999999999999,LTE
88,1631299786.102,8.850000000000001,LTE
89,1631299786.112,7.3500000000000005,LTE
90,1631299786.122,8.2,LTE
91,1631299786.132,10.75,LTE
92,1631299786.142,12.05,LTE
93,1631299786.152,9.55,LTE
94,1631299786.162,8.15,LTE
95,1631299786.172,8.75,LTE
96,1631299786.182,8.7,LTE
97,1631299786.192,7.7,LTE
98,1631299786.202,7.15,LTE
99,1631299786.212,7.3,LTE
100,1631299786.222,2.65,LTE
101,1631299786.232,5.4,LTE
102,1631299786.242,5.35,LTE
103,1631299786.252,6.75,LTE
104,1631299786.262,7.15,LTE
105,1631299786.272,5.15,LTE
106,1631299786.282,5.85,LTE
107,1631299786.292,6.0,LTE
108,1631299786.302,4.55,LTE
109,1631299786.312,0.0,LTE
110,1631299786.322,0.75,LTE
