,TimeStamp,SNR,RAT
0,1626176152.55,12.7,LTE
1,1626176152.56,10.75,LTE
2,1626176152.57,10.7,LTE
3,1626176152.58,13.95,LTE
4,1626176152.59,12.45,LTE
5,1626176152.6,10.0,LTE
6,1626176152.61,9.05,LTE
7,1626176152.62,8.7,LTE
8,1626176152.63,11.75,LTE
9,1626176152.64,9.0,LTE
10,1626176152.65,10.0,LTE
11,1626176152.66,11.35,LTE
12,1626176152.67,12.1,LTE
13,1626176152.68,12.5,LTE
14,1626176152.69,10.05,LTE
15,1626176152.7,10.5,LTE
16,1626176152.71,4.85,LTE
17,1626176152.722,11.8,LTE
18,1626176152.729,12.25,LTE
19,1626176152.74,13.4,LTE
20,1626176152.75,10.4,LTE
21,1626176152.76,11.75,LTE
22,1626176152.77,6.3,LTE
23,1626176152.78,8.75,LTE
24,1626176152.79,14.149999999999999,LTE
25,1626176152.8,12.95,LTE
26,1626176152.81,14.55,LTE
27,1626176152.82,-1.0499999999999998,LTE
28,1626176152.83,4.4,LTE
29,1626176152.84,11.25,LTE
30,1626176152.85,11.8,LTE
31,1626176152.86,2.3499999999999996,LTE
32,1626176152.87,13.8,LTE
33,1626176152.88,5.4,LTE
34,1626176152.89,13.35,LTE
35,1626176152.9,12.600000000000001,LTE
36,1626176152.91,13.649999999999999,LTE
37,1626176152.92,9.1,LTE
38,1626176152.93,4.7,LTE
39,1626176152.94,5.3,LTE
40,1626176152.95,8.1,LTE
41,1626176152.96,0.09999999999999998,LTE
42,1626176152.97,6.800000000000001,LTE
43,1626176152.98,6.85,LTE
44,1626176152.99,10.45,LTE
45,1626176153.0,5.9,LTE
46,1626176153.01,13.8,LTE
47,1626176153.02,5.65,LTE
48,1626176153.03,10.5,LTE
49,1626176153.04,5.1,LTE
50,1626176153.05,11.05,LTE
51,1626176153.06,12.1,LTE
52,1626176153.07,10.45,LTE
53,1626176153.08,2.95,LTE
54,1626176153.09,6.0,LTE
55,1626176153.1,-4.5,LTE
56,1626176153.11,-4.05,LTE
57,1626176153.12,2.25,LTE
58,1626176153.13,10.75,LTE
59,1626176153.14,8.85,LTE
60,1626176153.15,9.600000000000001,LTE
61,1626176153.16,1.45,LTE
62,1626176153.17,10.0,LTE
63,1626176153.18,0.65,LTE
64,1626176153.19,5.95,LTE
65,1626176153.2,2.8000000000000003,LTE
66,1626176153.21,9.8,LTE
67,1626176153.22,-7.0,LTE
68,1626176153.23,5.15,LTE
69,1626176153.24,2.1500000000000004,LTE
70,1626176153.25,3.2,LTE
71,1626176153.26,3.3,LTE
72,1626176153.27,8.0,LTE
73,1626176153.28,2.65,LTE
74,1626176153.29,8.15,LTE
75,1626176153.3,5.05,LTE
76,1626176153.31,-5.75,LTE
77,1626176153.32,-0.10000000000000009,LTE
78,1626176153.33,7.199999999999999,LTE
79,1626176153.34,6.3500000000000005,LTE
80,1626176153.35,2.8,LTE
81,1626176153.36,2.85,LTE
82,1626176153.37,7.550000000000001,LTE
83,1626176153.38,8.5,LTE
84,1626176153.39,9.3,LTE
85,1626176153.4,0.6000000000000001,LTE
86,1626176153.41,3.1999999999999997,LTE
87,1626176153.435,13.25,LTE
88,1626176153.453,14.125,LTE
89,1626176153.463,19.950000000000003,LTE
90,1626176153.473,17.55,LTE
91,1626176153.484,15.45,LTE
92,1626176153.493,19.5,LTE
93,1626176153.503,12.75,LTE
94,1626176153.513,15.9,LTE
95,1626176153.523,20.85,LTE
96,1626176153.533,19.5,LTE
97,1626176153.543,12.25,LTE
98,1626176153.553,20.200000000000003,LTE
99,1626176153.564,20.4,LTE
100,1626176153.573,19.5,LTE
101,1626176153.583,12.600000000000001,LTE
102,1626176153.593,17.9,LTE
103,1626176153.603,19.35,LTE
104,1626176153.613,15.15,LTE
105,1626176153.632,19.450000000000003,LTE
106,1626176153.641,12.5,LTE
107,1626176153.651,18.45,LTE
108,1626176153.661,21.450000000000003,LTE
109,1626176153.671,21.4,LTE
110,1626176153.681,15.05,LTE
111,1626176153.691,22.450000000000003,LTE
112,1626176153.701,22.7,LTE
113,1626176153.711,17.5,LTE
114,1626176153.721,14.7,LTE
115,1626176153.731,18.3,LTE
116,1626176153.741,20.4,LTE
117,1626176153.751,15.8,LTE
118,1626176153.761,18.4,LTE
119,1626176153.771,21.75,LTE
120,1626176153.781,18.700000000000003,LTE
121,1626176153.791,20.35,LTE
122,1626176153.801,17.9,LTE
123,1626176153.811,21.75,LTE
124,1626176153.821,19.2,LTE
125,1626176153.831,24.85,LTE
126,1626176153.841,23.1,LTE
127,1626176153.851,24.2,LTE
128,1626176153.861,20.4,LTE
129,1626176153.871,25.549999999999997,LTE
130,1626176153.881,24.85,LTE
131,1626176153.891,19.7,LTE
132,1626176153.901,22.6,LTE
133,1626176153.911,22.5,LTE
134,1626176153.921,20.25,LTE
135,1626176153.931,17.25,LTE
136,1626176153.941,17.85,LTE
137,1626176153.951,19.200000000000003,LTE
138,1626176153.961,23.950000000000003,LTE
139,1626176153.971,25.15,LTE
140,1626176153.981,22.049999999999997,LTE
141,1626176153.991,23.35,LTE
142,1626176154.001,19.8,LTE
143,1626176154.011,17.450000000000003,LTE
144,1626176154.021,18.049999999999997,LTE
145,1626176154.031,22.0,LTE
146,1626176154.041,23.700000000000003,LTE
147,1626176154.051,18.55,LTE
148,1626176154.061,21.25,LTE
149,1626176154.071,24.15,LTE
150,1626176154.081,23.0,LTE
151,1626176154.091,20.05,LTE
152,1626176154.101,25.799999999999997,LTE
153,1626176154.111,25.200000000000003,LTE
154,1626176154.121,19.05,LTE
155,1626176154.131,26.1,LTE
156,1626176154.141,26.549999999999997,LTE
157,1626176154.151,23.75,LTE
158,1626176154.161,24.4,LTE
159,1626176154.171,26.25,LTE
160,1626176154.181,20.8,LTE
161,1626176154.191,25.05,LTE
162,1626176154.201,22.85,LTE
163,1626176154.211,21.55,LTE
164,1626176154.221,22.2,LTE
165,1626176154.231,22.1,LTE
166,1626176154.241,17.85,LTE
167,1626176154.251,23.55,LTE
168,1626176154.261,23.7,LTE
169,1626176154.271,22.55,LTE
170,1626176154.281,20.1,LTE
171,1626176154.291,23.5,LTE
172,1626176154.301,20.950000000000003,LTE
173,1626176154.311,22.4,LTE
174,1626176154.321,23.950000000000003,LTE
175,1626176154.331,21.4,LTE
176,1626176154.341,22.049999999999997,LTE
177,1626176154.351,23.9,LTE
178,1626176154.361,24.5,LTE
179,1626176154.371,20.7,LTE
180,1626176154.381,24.15,LTE
181,1626176154.391,25.5,LTE
182,1626176154.401,21.8,LTE
183,1626176154.411,25.2,LTE
184,1626176154.421,25.5,LTE
185,1626176154.431,20.0,LTE
186,1626176154.441,25.75,LTE
187,1626176154.451,27.4,LTE
188,1626176154.461,21.6,LTE
189,1626176154.471,23.65,LTE
190,1626176154.481,27.6,LTE
191,1626176154.491,29.0,LTE
192,1626176154.501,24.2,LTE
193,1626176154.511,26.7,LTE
194,1626176154.521,27.0,LTE
195,1626176154.531,24.4,LTE
196,1626176154.541,15.950000000000001,LTE
197,1626176154.553,23.4,LTE
198,1626176154.56,22.25,LTE
199,1626176154.571,18.45,LTE
200,1626176154.581,16.25,LTE
201,1626176154.591,21.549999999999997,LTE
202,1626176154.601,16.25,LTE
203,1626176154.611,21.15,LTE
204,1626176154.621,19.6,LTE
205,1626176154.631,22.6,LTE
206,1626176154.641,24.25,LTE
207,1626176154.651,25.4,LTE
208,1626176154.661,26.450000000000003,LTE
209,1626176154.671,24.1,LTE
210,1626176154.681,25.0,LTE
211,1626176154.691,26.3,LTE
212,1626176154.701,22.5,LTE
213,1626176154.712,27.0,LTE
214,1626176154.721,20.8,LTE
215,1626176154.731,20.35,LTE
216,1626176154.741,25.15,LTE
217,1626176154.751,24.200000000000003,LTE
218,1626176154.761,21.4,LTE
219,1626176154.771,24.8,LTE
220,1626176154.781,24.200000000000003,LTE
221,1626176154.791,26.95,LTE
222,1626176154.801,21.15,LTE
223,1626176154.811,19.15,LTE
224,1626176154.821,25.45,LTE
225,1626176154.831,18.35,LTE
226,1626176154.841,26.75,LTE
227,1626176154.851,26.299999999999997,LTE
228,1626176154.861,21.75,LTE
229,1626176154.871,24.950000000000003,LTE
230,1626176154.881,25.8,LTE
231,1626176154.891,20.35,LTE
232,1626176154.901,25.9,LTE
233,1626176154.911,26.4,LTE
234,1626176154.921,27.4,LTE
235,1626176154.931,23.65,LTE
236,1626176154.941,22.85,LTE
237,1626176154.951,28.3,LTE
238,1626176154.961,22.4,LTE
239,1626176154.971,26.200000000000003,LTE
240,1626176154.981,26.9,LTE
241,1626176154.991,22.25,LTE
242,1626176155.001,24.25,LTE
243,1626176155.011,27.950000000000003,LTE
244,1626176155.021,23.2,LTE
245,1626176155.031,24.0,LTE
246,1626176155.041,26.35,LTE
247,1626176155.051,23.55,LTE
248,1626176155.061,26.4,LTE
249,1626176155.071,23.549999999999997,LTE
250,1626176155.081,23.2,LTE
251,1626176155.091,22.700000000000003,LTE
252,1626176155.101,26.85,LTE
253,1626176155.111,23.85,LTE
254,1626176155.121,23.85,LTE
255,1626176155.131,26.5,LTE
256,1626176155.141,27.1,LTE
257,1626176155.151,20.049999999999997,LTE
258,1626176155.161,24.35,LTE
259,1626176155.171,27.0,LTE
260,1626176155.181,23.75,LTE
261,1626176155.191,21.0,LTE
262,1626176155.201,22.55,LTE
263,1626176155.211,21.25,LTE
264,1626176155.221,20.65,LTE
265,1626176155.231,22.35,LTE
266,1626176155.241,21.0,LTE
267,1626176155.251,23.200000000000003,LTE
268,1626176155.261,21.0,LTE
269,1626176155.271,19.35,LTE
270,1626176155.281,23.1,LTE
271,1626176155.291,22.450000000000003,LTE
272,1626176155.301,22.6,LTE
273,1626176155.311,21.65,LTE
274,1626176155.321,21.35,LTE
275,1626176155.331,24.1,LTE
276,1626176155.341,21.1,LTE
277,1626176155.351,19.799999999999997,LTE
278,1626176155.361,20.6,LTE
279,1626176155.371,22.15,LTE
280,1626176155.381,19.4,LTE
281,1626176155.391,20.35,LTE
282,1626176155.401,20.4,LTE
283,1626176155.411,21.700000000000003,LTE
284,1626176155.421,24.15,LTE
285,1626176155.431,21.75,LTE
286,1626176155.441,24.200000000000003,LTE
287,1626176155.451,22.549999999999997,LTE
288,1626176155.461,23.75,LTE
289,1626176155.471,22.0,LTE
290,1626176155.481,22.95,LTE
291,1626176155.491,22.4,LTE
292,1626176155.501,22.1,LTE
293,1626176155.511,22.049999999999997,LTE
294,1626176155.521,24.3,LTE
295,1626176155.531,24.4,LTE
296,1626176155.541,22.55,LTE
297,1626176155.553,24.799999999999997,LTE
298,1626176155.56,24.799999999999997,LTE
299,1626176155.571,23.9,LTE
300,1626176155.581,24.1,LTE
301,1626176155.591,24.1,LTE
302,1626176155.601,23.6,LTE
303,1626176155.611,22.15,LTE
304,1626176155.621,23.9,LTE
305,1626176155.631,24.6,LTE
306,1626176155.641,22.2,LTE
307,1626176155.651,24.85,LTE
308,1626176155.661,25.35,LTE
309,1626176155.671,23.85,LTE
310,1626176155.681,25.7,LTE
311,1626176155.691,24.55,LTE
312,1626176155.701,23.1,LTE
313,1626176155.711,25.0,LTE
314,1626176155.721,25.1,LTE
315,1626176155.731,23.8,LTE
316,1626176155.741,24.5,LTE
317,1626176155.751,25.05,LTE
318,1626176155.761,24.65,LTE
319,1626176155.771,25.2,LTE
320,1626176155.781,25.8,LTE
321,1626176155.791,25.45,LTE
322,1626176155.801,23.85,LTE
323,1626176155.811,25.0,LTE
324,1626176155.821,21.950000000000003,LTE
325,1626176155.831,24.25,LTE
326,1626176155.841,25.25,LTE
327,1626176155.851,25.2,LTE
328,1626176155.861,25.35,LTE
329,1626176155.871,25.0,LTE
330,1626176155.881,24.55,LTE
331,1626176155.891,25.25,LTE
332,1626176155.901,24.25,LTE
333,1626176155.911,24.85,LTE
334,1626176155.921,24.95,LTE
335,1626176155.931,25.3,LTE
336,1626176155.941,25.25,LTE
337,1626176155.951,25.45,LTE
338,1626176155.961,24.5,LTE
339,1626176155.971,25.5,LTE
340,1626176155.981,25.75,LTE
341,1626176155.991,24.75,LTE
342,1626176156.001,25.4,LTE
343,1626176156.011,24.8,LTE
344,1626176156.021,22.950000000000003,LTE
345,1626176156.031,23.6,LTE
346,1626176156.041,25.25,LTE
347,1626176156.051,23.049999999999997,LTE
348,1626176156.061,23.6,LTE
349,1626176156.071,24.3,LTE
350,1626176156.081,22.85,LTE
351,1626176156.091,22.4,LTE
352,1626176156.101,24.450000000000003,LTE
353,1626176156.111,23.549999999999997,LTE
354,1626176156.121,23.55,LTE
355,1626176156.131,24.6,LTE
356,1626176156.141,23.4,LTE
357,1626176156.151,25.1,LTE
358,1626176156.161,25.049999999999997,LTE
359,1626176156.171,24.9,LTE
