,TimeStamp,SNR,RAT
0,1622341015.525,24.700000000000003,LTE
1,1622341016.805,10.45,LTE
2,1622341017.638,9.75,LTE
3,1622341017.644,9.9,LTE
4,1622341017.654,10.15,LTE
5,1622341017.664,8.8,LTE
6,1622341017.674,8.2,LTE
7,1622341017.684,8.5,LTE
8,1622341017.694,7.8,LTE
9,1622341017.704,8.95,LTE
10,1622341017.715,8.9,LTE
11,1622341017.724,8.95,LTE
12,1622341017.734,9.100000000000001,LTE
13,1622341017.744,8.95,LTE
14,1622341017.754,9.35,LTE
15,1622341017.764,9.05,LTE
16,1622341017.774,10.25,LTE
17,1622341017.784,8.85,LTE
18,1622341017.794,8.85,LTE
19,1622341017.804,8.55,LTE
20,1622341017.814,8.5,LTE
21,1622341017.824,8.35,LTE
22,1622341017.834,10.0,LTE
23,1622341017.844,9.600000000000001,LTE
24,1622341017.854,9.399999999999999,LTE
25,1622341017.864,9.3,LTE
26,1622341017.874,7.95,LTE
27,1622341017.884,7.85,LTE
28,1622341017.894,9.05,LTE
29,1622341017.904,8.45,LTE
30,1622341017.914,8.65,LTE
31,1622341017.924,8.149999999999999,LTE
32,1622341017.934,7.800000000000001,LTE
33,1622341017.944,7.2,LTE
34,1622341017.954,8.25,LTE
35,1622341017.964,8.1,LTE
36,1622341017.974,8.5,LTE
37,1622341017.984,6.4,LTE
38,1622341017.994,6.7,LTE
39,1622341018.004,6.65,LTE
40,1622341018.014,9.149999999999999,LTE
41,1622341018.024,6.75,LTE
42,1622341018.034,8.05,LTE
43,1622341018.044,9.1,LTE
44,1622341018.054,8.6,LTE
45,1622341018.064,7.1,LTE
46,1622341018.074,7.949999999999999,LTE
47,1622341018.084,8.85,LTE
48,1622341018.094,9.25,LTE
49,1622341018.104,9.100000000000001,LTE
50,1622341018.114,8.35,LTE
51,1622341018.124,7.5,LTE
52,1622341018.134,8.05,LTE
53,1622341018.144,8.65,LTE
54,1622341018.154,7.6000000000000005,LTE
55,1622341018.164,7.3,LTE
56,1622341018.174,7.6,LTE
57,1622341018.184,7.95,LTE
58,1622341018.194,7.050000000000001,LTE
59,1622341018.204,6.25,LTE
60,1622341018.214,5.7,LTE
61,1622341018.224,6.0,LTE
62,1622341018.234,6.35,LTE
63,1622341018.244,7.0,LTE
64,1622341018.254,6.1,LTE
65,1622341018.264,6.6,LTE
66,1622341018.274,6.6,LTE
67,1622341018.284,6.550000000000001,LTE
68,1622341018.294,6.35,LTE
69,1622341018.304,6.550000000000001,LTE
70,1622341018.314,5.8,LTE
71,1622341018.324,4.6,LTE
72,1622341018.334,5.1,LTE
73,1622341018.344,5.65,LTE
74,1622341018.354,5.65,LTE
