,TimeStamp,SNR,RAT
0,1627880006.721,-1.05,LTE
1,1627880006.731,-0.55,LTE
2,1627880006.741,0.050000000000000044,LTE
3,1627880006.751,-0.625,LTE
4,1627880006.761,-1.6,LTE
5,1627880006.771,-0.8499999999999999,LTE
6,1627880006.781,-1.475,LTE
7,1627880006.792,-3.0,LTE
8,1627880006.801,-2.8,LTE
9,1627880006.821,-1.8250000000000002,LTE
10,1627880006.831,-0.825,LTE
11,1627880006.841,0.55,LTE
12,1627880006.851,-0.8500000000000001,LTE
13,1627880006.861,-0.85,LTE
14,1627880006.872,-0.5499999999999999,LTE
15,1627880006.881,-0.675,LTE
16,1627880006.891,-1.15,LTE
17,1627880006.901,-1.6749999999999998,LTE
18,1627880006.911,-3.125,LTE
19,1627880006.921,-0.44999999999999996,LTE
20,1627880006.931,-0.45,LTE
21,1627880006.941,0.1499999999999999,LTE
22,1627880006.952,-0.9,LTE
23,1627880006.961,-0.30000000000000004,LTE
24,1627880006.971,-0.35,LTE
25,1627880006.981,-0.7,LTE
26,1627880006.992,-1.4,LTE
27,1627880007.001,-1.25,LTE
28,1627880007.011,-1.05,LTE
29,1627880007.021,0.25,LTE
30,1627880007.033,-0.39999999999999997,LTE
31,1627880007.054,0.9,LTE
32,1627880007.095,2.4,LTE
33,1627880007.109,7.15,LTE
34,1627880007.118,4.95,LTE
35,1627880007.141,6.2,LTE
36,1627880007.161,6.5,LTE
37,1627880007.181,5.0,LTE
38,1627880007.201,4.75,LTE
39,1627880007.218,7.0,LTE
40,1627880007.229,8.15,LTE
41,1627880007.24,7.6,LTE
42,1627880007.248,8.5,LTE
43,1627880007.258,7.1499999999999995,LTE
44,1627880007.27,6.25,LTE
45,1627880007.278,6.449999999999999,LTE
46,1627880007.288,6.0,LTE
47,1627880007.298,3.8,LTE
48,1627880007.308,5.4,LTE
49,1627880007.318,6.75,LTE
50,1627880007.328,5.925,LTE
51,1627880007.338,8.425,LTE
52,1627880007.349,9.225,LTE
53,1627880007.358,9.725000000000001,LTE
54,1627880007.368,6.8999999999999995,LTE
55,1627880007.378,7.550000000000001,LTE
56,1627880007.388,7.699999999999999,LTE
57,1627880007.398,6.8500000000000005,LTE
58,1627880007.408,7.45,LTE
59,1627880007.418,8.2,LTE
60,1627880007.429,9.15,LTE
61,1627880007.438,8.55,LTE
62,1627880007.448,7.6,LTE
63,1627880007.458,7.6,LTE
64,1627880007.468,7.15,LTE
65,1627880007.478,10.0,LTE
66,1627880007.488,8.1,LTE
67,1627880007.498,7.95,LTE
68,1627880007.509,7.449999999999999,LTE
69,1627880007.518,8.15,LTE
70,1627880007.528,8.2,LTE
71,1627880007.538,7.8999999999999995,LTE
72,1627880007.548,6.949999999999999,LTE
73,1627880007.558,6.8,LTE
74,1627880007.568,6.25,LTE
75,1627880007.578,7.75,LTE
76,1627880007.589,6.5,LTE
77,1627880007.598,6.35,LTE
78,1627880007.608,4.5,LTE
79,1627880007.618,6.4,LTE
80,1627880007.628,7.05,LTE
81,1627880007.638,8.399999999999999,LTE
82,1627880007.648,6.050000000000001,LTE
83,1627880007.658,5.25,LTE
84,1627880007.669,6.699999999999999,LTE
85,1627880007.678,7.5,LTE
86,1627880007.688,6.550000000000001,LTE
87,1627880007.698,7.15,LTE
88,1627880007.708,5.050000000000001,LTE
89,1627880007.718,6.15,LTE
90,1627880007.728,7.6,LTE
91,1627880007.738,8.45,LTE
92,1627880007.749,8.25,LTE
93,1627880007.758,8.4,LTE
94,1627880007.768,9.05,LTE
95,1627880007.778,9.0,LTE
96,1627880007.788,8.9,LTE
97,1627880007.798,7.8,LTE
98,1627880007.808,6.85,LTE
99,1627880007.818,6.5,LTE
100,1627880007.829,5.6,LTE
101,1627880007.838,4.75,LTE
102,1627880007.848,4.65,LTE
103,1627880007.858,4.95,LTE
104,1627880007.868,5.3,LTE
105,1627880007.878,5.75,LTE
106,1627880007.888,5.8,LTE
107,1627880007.898,4.8,LTE
108,1627880007.909,4.1,LTE
109,1627880007.918,2.25,LTE
110,1627880007.928,3.9499999999999997,LTE
111,1627880007.938,2.0500000000000003,LTE
112,1627880007.949,4.75,LTE
113,1627880007.958,7.0,LTE
114,1627880007.968,1.9,LTE
115,1627880007.978,1.8,LTE
116,1627880007.989,1.35,LTE
117,1627880007.998,1.2999999999999998,LTE
118,1627880008.008,2.9,LTE
119,1627880008.018,3.45,LTE
120,1627880008.028,1.4,LTE
121,1627880008.038,3.15,LTE
122,1627880008.048,5.5,LTE
123,1627880008.058,6.5,LTE
124,1627880008.069,10.05,LTE
125,1627880008.078,9.15,LTE
126,1627880008.088,9.65,LTE
127,1627880008.098,10.3,LTE
128,1627880008.108,8.4,LTE
129,1627880008.118,9.100000000000001,LTE
130,1627880008.128,6.699999999999999,LTE
131,1627880008.138,7.800000000000001,LTE
132,1627880008.149,7.9,LTE
133,1627880008.158,6.8500000000000005,LTE
134,1627880008.168,9.25,LTE
135,1627880008.178,9.399999999999999,LTE
136,1627880008.188,10.0,LTE
137,1627880008.198,8.65,LTE
138,1627880008.208,8.2,LTE
139,1627880008.218,10.15,LTE
