,TimeStamp,SNR,RAT
0,1627880635.629,7.3,LTE
1,1627880635.639,8.6,LTE
2,1627880635.649,10.65,LTE
3,1627880635.659,10.85,LTE
4,1627880635.669,10.8,LTE
5,1627880635.679,8.05,LTE
6,1627880635.689,10.45,LTE
7,1627880635.699,9.65,LTE
8,1627880635.709,9.0,LTE
9,1627880635.719,9.0,LTE
10,1627880635.729,8.6,LTE
11,1627880635.739,9.6,LTE
12,1627880635.749,7.5,LTE
13,1627880635.759,7.55,LTE
14,1627880635.769,5.05,LTE
15,1627880635.779,6.050000000000001,LTE
16,1627880635.79,6.4,LTE
17,1627880635.799,4.85,LTE
18,1627880635.809,5.95,LTE
19,1627880635.819,6.050000000000001,LTE
20,1627880635.829,6.95,LTE
21,1627880635.839,7.4,LTE
22,1627880635.849,5.65,LTE
23,1627880635.859,6.25,LTE
24,1627880635.869,5.15,LTE
25,1627880635.879,7.0,LTE
26,1627880635.889,8.05,LTE
27,1627880635.899,5.65,LTE
28,1627880635.909,6.1,LTE
29,1627880635.919,5.5,LTE
30,1627880635.929,4.449999999999999,LTE
31,1627880635.939,5.75,LTE
32,1627880635.949,6.05,LTE
33,1627880635.959,6.15,LTE
34,1627880635.969,4.3,LTE
35,1627880635.979,3.25,LTE
36,1627880635.99,4.4,LTE
37,1627880635.999,3.9,LTE
38,1627880636.009,5.05,LTE
39,1627880636.019,5.5,LTE
40,1627880636.029,5.7,LTE
41,1627880636.039,4.949999999999999,LTE
42,1627880636.049,4.55,LTE
43,1627880636.059,2.25,LTE
44,1627880636.069,0.0,LTE
45,1627880636.079,0.2,LTE
46,1627880636.089,5.8,LTE
47,1627880636.099,5.6,LTE
48,1627880636.11,4.95,LTE
49,1627880636.119,3.4000000000000004,LTE
50,1627880636.129,3.6500000000000004,LTE
51,1627880636.139,6.95,LTE
52,1627880636.149,6.300000000000001,LTE
53,1627880636.159,5.7,LTE
54,1627880636.169,6.75,LTE
55,1627880636.179,3.7,LTE
56,1627880636.192,4.3,LTE
57,1627880636.199,5.75,LTE
58,1627880636.21,7.65,LTE
59,1627880636.219,4.65,LTE
60,1627880636.229,5.7,LTE
61,1627880636.239,2.95,LTE
62,1627880636.249,-0.55,LTE
63,1627880636.259,2.95,LTE
64,1627880636.269,3.8,LTE
65,1627880636.279,-0.975,LTE
66,1627880636.29,-1.325,LTE
67,1627880636.299,-2.625,LTE
68,1627880636.31,-2.85,LTE
69,1627880636.319,-2.925,LTE
70,1627880636.329,-4.175,LTE
71,1627880636.339,-4.325,LTE
72,1627880636.35,-5.8,LTE
73,1627880636.359,-3.8249999999999997,LTE
74,1627880636.369,-4.75,LTE
75,1627880636.379,-6.65,LTE
76,1627880636.389,-4.300000000000001,LTE
77,1627880636.399,-3.7250000000000005,LTE
78,1627880636.409,-4.25,LTE
79,1627880636.419,-5.6000000000000005,LTE
80,1627880636.43,-5.775,LTE
81,1627880636.439,-6.125,LTE
82,1627880636.449,-8.25,LTE
83,1627880636.459,-6.1000000000000005,LTE
84,1627880636.469,-6.65,LTE
85,1627880636.479,-7.7,LTE
86,1627880636.489,-7.125,LTE
87,1627880636.499,-6.75,LTE
88,1627880636.51,-7.2,LTE
89,1627880636.519,-5.375,LTE
90,1627880636.529,-5.874999999999999,LTE
91,1627880636.539,-7.025,LTE
92,1627880636.549,-6.9750000000000005,LTE
93,1627880636.559,-8.05,LTE
94,1627880636.569,-6.425000000000001,LTE
95,1627880636.579,-7.2749999999999995,LTE
96,1627880636.59,-7.7250000000000005,LTE
97,1627880636.599,-6.675000000000001,LTE
98,1627880636.609,-8.325,LTE
99,1627880636.619,-7.4,LTE
100,1627880636.629,-8.15,LTE
101,1627880636.639,-7.699999999999999,LTE
102,1627880636.649,-8.95,LTE
103,1627880636.659,-8.0,LTE
104,1627880636.67,-9.7,LTE
105,1627880636.679,-8.7,LTE
106,1627880636.689,-7.475,LTE
107,1627880636.699,-7.975,LTE
108,1627880636.709,-8.549999999999999,LTE
109,1627880636.719,-8.0,LTE
110,1627880636.729,-8.975,LTE
111,1627880636.739,-7.575,LTE
112,1627880636.75,-8.95,LTE
113,1627880636.759,-10.475,LTE
114,1627880636.769,-9.549999999999999,LTE
115,1627880636.779,-9.325,LTE
116,1627880636.789,-9.0,LTE
117,1627880636.799,-9.775,LTE
118,1627880636.809,-8.85,LTE
119,1627880636.819,-9.825000000000001,LTE
120,1627880636.83,-8.65,LTE
121,1627880636.839,-8.875,LTE
122,1627880636.849,-9.600000000000001,LTE
123,1627880636.859,-9.175,LTE
124,1627880636.869,-10.0,LTE
125,1627880636.879,-9.924999999999999,LTE
126,1627880636.89,-9.95,LTE
127,1627880636.9,-8.55,LTE
128,1627880636.91,-10.675,LTE
129,1627880636.92,-9.475000000000001,LTE
130,1627880636.93,-8.325000000000001,LTE
131,1627880636.94,-8.35,LTE
132,1627880636.95,-9.7,LTE
133,1627880636.96,-9.625,LTE
134,1627880636.97,-9.350000000000001,LTE
135,1627880636.979,-9.825,LTE
136,1627880636.99,-9.975,LTE
137,1627880637.0,-9.15,LTE
138,1627880637.01,-9.125,LTE
139,1627880637.019,-10.55,LTE
140,1627880637.03,-8.65,LTE
141,1627880637.039,-9.775,LTE
142,1627880637.049,-10.024999999999999,LTE
143,1627880637.06,-8.5,LTE
144,1627880637.07,-9.625,LTE
145,1627880637.08,-9.875,LTE
146,1627880637.09,-8.925,LTE
147,1627880637.1,-9.0,LTE
148,1627880637.111,-8.625,LTE
149,1627880637.12,-8.275,LTE
150,1627880637.13,-8.775,LTE
151,1627880637.139,-9.625,LTE
152,1627880637.152,-10.174999999999999,LTE
153,1627880637.159,-9.15,LTE
154,1627880637.17,-9.6,LTE
155,1627880637.18,-10.575,LTE
156,1627880637.189,-7.525,LTE
157,1627880637.2,-8.1,LTE
158,1627880637.21,-9.4,LTE
159,1627880637.219,-9.125,LTE
160,1627880637.23,-10.675,LTE
161,1627880637.239,-11.025,LTE
162,1627880637.249,-9.925,LTE
163,1627880637.259,-10.85,LTE
164,1627880637.269,-11.075,LTE
165,1627880637.279,-10.825,LTE
166,1627880637.302,13.55,LTE
167,1627880637.339,14.7,LTE
168,1627880637.349,14.325000000000001,LTE
169,1627880637.359,15.95,LTE
170,1627880637.382,16.5,LTE
171,1627880637.402,16.75,LTE
172,1627880637.426,16.65,LTE
173,1627880637.43,16.35,LTE
174,1627880637.439,13.9,LTE
175,1627880637.449,14.8,LTE
176,1627880637.46,14.9,LTE
177,1627880637.469,14.55,LTE
178,1627880637.49,14.100000000000001,LTE
179,1627880637.498,14.5,LTE
180,1627880637.509,13.55,LTE
181,1627880637.519,14.2,LTE
182,1627880637.528,15.149999999999999,LTE
183,1627880637.538,14.75,LTE
184,1627880637.549,13.7,LTE
185,1627880637.559,14.25,LTE
186,1627880637.568,14.950000000000001,LTE
187,1627880637.579,13.7,LTE
188,1627880637.589,14.25,LTE
189,1627880637.599,15.2,LTE
190,1627880637.611,15.899999999999999,LTE
191,1627880637.618,15.350000000000001,LTE
192,1627880637.628,14.55,LTE
193,1627880637.639,13.899999999999999,LTE
194,1627880637.648,15.45,LTE
195,1627880637.659,16.5,LTE
196,1627880637.669,15.45,LTE
197,1627880637.679,17.65,LTE
198,1627880637.689,16.9,LTE
199,1627880637.699,15.0,LTE
200,1627880637.709,14.85,LTE
201,1627880637.719,15.35,LTE
202,1627880637.728,15.5,LTE
203,1627880637.739,14.7,LTE
204,1627880637.748,14.799999999999999,LTE
205,1627880637.758,15.3,LTE
206,1627880637.769,15.15,LTE
207,1627880637.778,16.200000000000003,LTE
208,1627880637.788,15.25,LTE
209,1627880637.799,15.55,LTE
210,1627880637.809,16.2,LTE
211,1627880637.818,15.25,LTE
212,1627880637.829,15.35,LTE
213,1627880637.839,14.85,LTE
214,1627880637.85,14.850000000000001,LTE
215,1627880637.859,14.55,LTE
216,1627880637.869,13.75,LTE
217,1627880637.879,13.5,LTE
218,1627880637.889,13.5,LTE
219,1627880637.899,14.100000000000001,LTE
220,1627880637.909,15.5,LTE
221,1627880637.919,15.899999999999999,LTE
222,1627880637.929,15.15,LTE
223,1627880637.938,15.5,LTE
224,1627880637.948,15.100000000000001,LTE
225,1627880637.959,15.05,LTE
226,1627880637.968,16.5,LTE
227,1627880637.978,15.8,LTE
228,1627880637.988,15.95,LTE
229,1627880637.998,16.75,LTE
